ordinal,name,location,country,variant,lengthKm,commonTrackName,category,path,mapUrl,pitMapUrl,startFinishMapUrl,turnsMapUrl,cornersPerLap,pitRoadSpeedLimitMph,numberPitStalls,maxCars,nightLighting,rainEnabled,latitude,longitude,timeZone
380,Nashville Fairgrounds Speedway,"Nashville, Tennessee",USA,Mini,0.402,,oval,tracks\nashville\mini,https://members-assets.iracing.com/public/track-maps/tracks_nashville/380-nashville-mini/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashville/380-nashville-mini/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashville/380-nashville-mini/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashville/380-nashville-mini/turns.svg,4,26,9,60,true,false,36.130862,-86.763039,America/Chicago
381,Daytona International Speedway,"Daytona Beach, Florida",USA,NASCAR Road,5.729,,road,tracks\daytona\2011\roadnascar2020,https://members-assets.iracing.com/public/track-maps/tracks_daytona_2011/381-daytona-2011-roadnascar2020/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_daytona_2011/381-daytona-2011-roadnascar2020/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_daytona_2011/381-daytona-2011-roadnascar2020/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_daytona_2011/381-daytona-2011-roadnascar2020/turns.svg,11,55,40,64,true,true,29.185169,-81.072722,America/New_York
382,Crandon International Raceway,"Crandon, Wisconsin",USA,Full,1.609,,dirt_road,tracks\crandon\full,https://members-assets.iracing.com/public/track-maps/tracks_crandon/382-crandon-full/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/382-crandon-full/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/382-crandon-full/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/382-crandon-full/turns.svg,8,30,13,60,false,false,45.57413,-88.93946,America/Chicago
383,Crandon International Raceway,"Crandon, Wisconsin",USA,Short,1.609,,dirt_road,tracks\crandon\short,https://members-assets.iracing.com/public/track-maps/tracks_crandon/383-crandon-short/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/383-crandon-short/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/383-crandon-short/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_crandon/383-crandon-short/turns.svg,4,30,13,60,false,false,45.57413,-88.93946,America/Chicago
384,iRacing Superspeedway,"Chelmsford, Massachusetts",USA,,4.828,,oval,tracks\iracingss,https://members-assets.iracing.com/public/track-maps/tracks_iracingss/384-iracingss/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_iracingss/384-iracingss/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_iracingss/384-iracingss/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_iracingss/384-iracingss/turns.svg,4,65,60,60,false,false,42.601541,-71.327313,America/New_York
386,Circuit de Barcelona Catalunya,"Montmeló, Catalonia",Spain,Rallycross,1.11,,dirt_road,tracks\barcelona\rallycross,https://members-assets.iracing.com/public/track-maps/tracks_barcelona/386-barcelona-rallycross/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_barcelona/386-barcelona-rallycross/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_barcelona/386-barcelona-rallycross/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_barcelona/386-barcelona-rallycross/turns.svg,9,,10,16,false,false,41.568749,2.257138,Europe/Madrid
387,Cedar Lake Speedway,"New Richmond, Wisconsin",USA,,0.604,,dirt_oval,tracks\cedarlake,https://members-assets.iracing.com/public/track-maps/tracks_cedarlake/387-cedarlake/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_cedarlake/387-cedarlake/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_cedarlake/387-cedarlake/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_cedarlake/387-cedarlake/turns.svg,4,30,11,43,true,false,45.190514,-92.589252,America/Chicago
388,Irwindale Speedway,"Irwindale, California",USA,Figure Eight Jump,0.531,,road,tracks\irwindale\figureeightjump,https://members-assets.iracing.com/public/track-maps/tracks_irwindale/388-irwindale-figureeightjump/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_irwindale/388-irwindale-figureeightjump/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_irwindale/388-irwindale-figureeightjump/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_irwindale/388-irwindale-figureeightjump/turns.svg,4,30,27,27,false,true,34.1104491,-117.9892554,America/Los_Angeles
390,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,Grand Prix,4.571,hockenheim,road,tracks\hockenheim\gp,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/390-hockenheim-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/390-hockenheim-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/390-hockenheim-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/390-hockenheim-gp/turns.svg,16,50,32,60,false,true,49.330028,8.570892,Europe/Berlin
391,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,National A,3.685,,road,tracks\hockenheim\nationala,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/391-hockenheim-nationala/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/391-hockenheim-nationala/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/391-hockenheim-nationala/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/391-hockenheim-nationala/turns.svg,15,31,32,60,false,true,49.330028,8.570892,Europe/Berlin
392,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,National B,3.685,,road,tracks\hockenheim\nationalb,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/392-hockenheim-nationalb/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/392-hockenheim-nationalb/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/392-hockenheim-nationalb/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/392-hockenheim-nationalb/turns.svg,16,31,32,60,false,true,49.330028,8.570892,Europe/Berlin
393,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,Short A,2.639,,road,tracks\hockenheim\shorta,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/393-hockenheim-shorta/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/393-hockenheim-shorta/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/393-hockenheim-shorta/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/393-hockenheim-shorta/turns.svg,13,31,32,60,false,true,49.330028,8.570892,Europe/Berlin
394,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,Short B,2.607,,road,tracks\hockenheim\shortb,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/394-hockenheim-shortb/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/394-hockenheim-shortb/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/394-hockenheim-shortb/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/394-hockenheim-shortb/turns.svg,14,31,32,60,false,true,49.330028,8.570892,Europe/Berlin
395,Hockenheimring Baden-Württemberg,"Hockenheim, Baden-Württemberg",Germany,Outer,4.377,,road,tracks\hockenheim\outer,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/395-hockenheim-outer/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/395-hockenheim-outer/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/395-hockenheim-outer/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hockenheim/395-hockenheim-outer/turns.svg,12,50,32,60,false,true,49.330028,8.570892,Europe/Berlin
396,Bark River International Raceway,"Bark River, Michigan",USA,,2.414,,dirt_road,tracks\barkriver,https://members-assets.iracing.com/public/track-maps/tracks_barkriver/396-barkriver/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_barkriver/396-barkriver/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_barkriver/396-barkriver/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_barkriver/396-barkriver/turns.svg,11,30,11,60,false,false,45.693396,-87.30658,America/Detroit
398,Mount Washington Hillclimb,"Jackson, New Hampshire",USA,Hillclimb,12.231,,road,tracks\mtwashington\climb,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/398-mtwashington-climb/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/398-mtwashington-climb/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/398-mtwashington-climb/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/398-mtwashington-climb/turns.svg,138,,1,60,false,false,44.289474,-71.225102,America/New_York
399,Mount Washington Hillclimb,"Jackson, New Hampshire",USA,Descent,11.909,,road,tracks\mtwashington\reverse,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/399-mtwashington-reverse/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/399-mtwashington-reverse/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/399-mtwashington-reverse/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_mtwashington/399-mtwashington-reverse/turns.svg,138,,1,60,false,false,44.289474,-71.225102,America/New_York
400,Nashville Superspeedway,"Lebanon, Tennessee",USA,,2.145,,oval,tracks\nashvilless,https://members-assets.iracing.com/public/track-maps/tracks_nashvilless/400-nashvilless/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashvilless/400-nashvilless/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashvilless/400-nashvilless/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nashvilless/400-nashvilless/turns.svg,4,45,44,60,true,false,36.046652,-86.412149,America/Chicago
403,Red Bull Ring,"Spielberg, Styria",Austria,Grand Prix,4.318,spielberg,road,tracks\spielberg\gp,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/403-spielberg-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/403-spielberg-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/403-spielberg-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/403-spielberg-gp/turns.svg,9,50,32,60,false,true,47.2203417,14.7654865,Europe/Vienna
404,Red Bull Ring,"Spielberg, Styria",Austria,National,2.34,,road,tracks\spielberg\national,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/404-spielberg-national/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/404-spielberg-national/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/404-spielberg-national/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/404-spielberg-national/turns.svg,6,37,32,60,false,true,47.2203417,14.7654865,Europe/Vienna
405,Chicago Street Course,"Chicago, Illinois",USA,Prototype,3.444,,road,tracks\chicago,https://members-assets.iracing.com/public/track-maps/tracks_chicago/405-chicago/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicago/405-chicago/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicago/405-chicago/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_chicago/405-chicago/turns.svg,12,45,40,40,false,true,41.8733468,-87.620581,America/Chicago
407,Red Bull Ring,"Spielberg, Styria",Austria,North,1.835,,road,tracks\spielberg\north,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/407-spielberg-north/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/407-spielberg-north/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/407-spielberg-north/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_spielberg/407-spielberg-north/turns.svg,5,37,27,60,false,true,47.2203417,14.7654865,Europe/Vienna
413,Hungaroring,"Mogyoród, Pest",Hungary,,4.381,,road,tracks\hungaroring,https://members-assets.iracing.com/public/track-maps/tracks_hungaroring/413-hungaroring/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hungaroring/413-hungaroring/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hungaroring/413-hungaroring/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hungaroring/413-hungaroring/turns.svg,14,50,36,60,false,true,47.58186,19.25057,Europe/Budapest
414,Hickory Motor Speedway,"Hickory, North Carolina",USA,,0.584,,oval,tracks\hickory,https://members-assets.iracing.com/public/track-maps/tracks_hickory/414-hickory/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_hickory/414-hickory/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_hickory/414-hickory/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_hickory/414-hickory/turns.svg,4,35,16,60,true,false,35.69582,-81.26916,America/New_York
418,Phoenix Raceway,"Avondale, Arizona",USA,Oval,1.609,,oval,tracks\phoenix\2021\oval,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/418-phoenix-2021-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/418-phoenix-2021-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/418-phoenix-2021-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/418-phoenix-2021-oval/turns.svg,4,45,40,60,true,false,33.37487,-112.313415,America/Phoenix
419,Phoenix Raceway,"Avondale, Arizona",USA,Oval w/open dogleg,1.609,,oval,tracks\phoenix\2021\ovalopen,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/419-phoenix-2021-ovalopen/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/419-phoenix-2021-ovalopen/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/419-phoenix-2021-ovalopen/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_phoenix_2021/419-phoenix-2021-ovalopen/turns.svg,4,45,40,60,true,false,33.37487,-112.313415,America/Phoenix
423,Knockhill Racing Circuit,"Dunfermline, Fife",Scotland,International,2.028,,road,tracks\knockhill\international,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/423-knockhill-international/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/423-knockhill-international/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/423-knockhill-international/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/423-knockhill-international/turns.svg,9,37,18,60,false,true,56.131522,-3.509043,Europe/London
424,Knockhill Racing Circuit,"Dunfermline, Fife",Scotland,International Reverse,2.028,,road,tracks\knockhill\internationalrev,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/424-knockhill-internationalrev/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/424-knockhill-internationalrev/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/424-knockhill-internationalrev/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/424-knockhill-internationalrev/turns.svg,9,37,18,60,false,true,56.131522,-3.509043,Europe/London
425,Knockhill Racing Circuit,"Dunfermline, Fife",Scotland,National,1.802,,road,tracks\knockhill\national,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/425-knockhill-national/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/425-knockhill-national/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/425-knockhill-national/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_knockhill/425-knockhill-national/turns.svg,10,37,17,60,false,true,56.131522,-3.509043,Europe/London
